row_mod,text,conll_03,text,xlmr_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated issue,,lingering = not fixed by CoNLL++ or ReCoNLL,
41,current,O,current,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,level,O,level,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,at,O,at,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,lower,O,lower,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,end,O,end,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,112,O,112,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,Market,O,Market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,participants,O,participants,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,kept,O,kept,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,close,O,close,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,eye,O,eye,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,Sakakibara,B-PER,Sakakibara,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,chief,O,chief,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,ministry,O,ministry,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,International,B-ORG,International,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,Finance,I-ORG,Finance,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,Bureau,I-ORG,Bureau,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,as,O,as,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,comment,O,comment,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,he,O,he,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,made,O,made,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,November,O,November,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,after,O,after,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,dollar,O,dollar,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,hit,O,hit,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,this,O,this,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,year,O,year,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,high,O,high,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,114.92,O,114.92,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,pushed,O,pushed,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,currency,O,currency,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,down,O,down,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,sharply,O,sharply,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,He,O,He,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,had,O,had,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,then,O,then,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,market,O,market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,view,O,view,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,Japan,B-LOC,Japan,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,economy,O,economy,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,was,O,was,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,too,O,too,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,pessimistic,O,pessimistic,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,he,O,he,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,believed,O,believed,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,it,O,it,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,was,O,was,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,stronger,O,stronger,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,than,O,than,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,market,O,market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,thought,O,thought,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,Dealers,O,Dealers,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,come,O,come,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,refer,O,refer,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,115,O,115,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,as,O,as,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,Sakakibara,B-PER,Sakakibara,B-MISC,ECONOMY,TEXT ARTICLE,No,^,TYPE ERROR,,PER > MISC,,,,
39,ceiling,O,ceiling,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,for,O,for,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,dollar,O,dollar,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,following,O,following,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,remark,O,remark,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,Adding,O,Adding,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,comments,O,comments,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,by,O,by,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,Mr,B-PER,Mr,B-PER,ECONOMY,TEXT ARTICLE,Yes,^,,,corrected_error?,,,,
56,Yen,I-PER,Yen,I-PER,ECONOMY,TEXT ARTICLE,Yes,^,,,,,,,
57,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,as,O,as,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,Sakakibara,B-PER,Sakakibara,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,is,O,is,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,known,O,known,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,for,O,for,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,his,O,his,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,prominence,O,prominence,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,currency,O,currency,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,market,O,market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,was,O,was,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,BOJ,B-ORG,BOJ,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,governor,O,governor,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,Matsushita,B-PER,Matsushita,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,remark,O,remark,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,recent,O,recent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,level,O,level,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,exchange,O,exchange,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,rate,O,rate,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,has,O,has,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,stable,O,stable,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,and,O,and,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,it,O,it,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,does,O,does,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,not,O,not,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,appear,O,appear,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,be,O,be,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,moving,O,moving,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,towards,O,towards,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,further,O,further,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,depreciation,O,depreciation,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,immediately,O,immediately,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,so,O,so,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,import,O,import,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,prices,O,prices,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,are,O,are,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,likely,O,likely,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,stabilise,O,stabilise,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,at,O,at,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,current,O,current,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,levels,O,levels,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,Matsushita,B-PER,Matsushita,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,an,O,an,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,interview,O,interview,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,with,O,with,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,Nihon,B-ORG,Nihon,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,Keizai,I-ORG,Keizai,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,Shimbun,I-ORG,Shimbun,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,fact,O,fact,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,he,O,he,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,touched,O,touched,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,issue,O,issue,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,inflation,O,inflation,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,triggered,O,triggered,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,by,O,by,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,import,O,import,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,prices,O,prices,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,shows,O,shows,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,BOJ,B-ORG,BOJ,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,does,O,does,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,not,O,not,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,want,O,want,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,further,O,further,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,depreciation,O,depreciation,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,past,O,past,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,115,O,115,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,Yasuhito,B-PER,Yasuhito,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,Kawashima,I-PER,Kawashima,I-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,chief,O,chief,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,forex,O,forex,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,manager,O,manager,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,at,O,at,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,Toyo,B-ORG,Toyo,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,Trust,I-ORG,Trust,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,&,I-ORG,&,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,Banking,I-ORG,Banking,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,Co,I-ORG,Co,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,Some,O,Some,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,central,O,central,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,bank,O,bank,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,may,O,may,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,been,O,been,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,concerned,O,concerned,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,weaker,O,weaker,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,would,O,would,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,lead,O,lead,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,unfounded,O,unfounded,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,pessimism,O,pessimism,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,about,O,about,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,Japan,B-LOC,Japan,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,economy,O,economy,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,There,O,There,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,was,O,was,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,concern,O,concern,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,foreign,O,foreign,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,investors,O,investors,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,may,O,may,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,sell,O,sell,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,Japanese,B-MISC,Japanese,B-MISC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,stocks,O,stocks,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,if,O,if,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,dollar,O,dollar,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,goes,O,goes,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,above,O,above,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,115,O,115,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,The,O,The,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,BOJ,B-ORG,BOJ,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,does,O,does,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,not,O,not,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,want,O,want,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,yen,O,yen,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,'s,O,s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,weakness,O,weakness,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,lead,O,lead,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,pessimism,O,pessimism,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,over,O,over,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,economy,O,economy,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,"\""",O,"\""",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,Taisuke,B-PER,Taisuke,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,Tanaka,I-PER,Tanaka,I-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,market,O,market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,strategist,O,strategist,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,with,O,with,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,Credit,B-ORG,Credit,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,Suisse,I-ORG,Suisse,I-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,Tokyo,B-LOC,Tokyo,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,,,,,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,Senior,O,Senior,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,BOJ,B-ORG,BOJ,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,officials,O,officials,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,separately,O,separately,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,financial,O,financial,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,markets,O,markets,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,\',O,\',O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,views,O,views,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,economy,O,economy,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,have,O,have,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
