row_mod,text,conll#,text,asp_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated_issue,,,
84,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
85,cooperate,O,cooperate,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
86,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
87,but,O,but,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
88,he,O,he,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
89,has,O,has,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
90,not,O,not,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
91,resigned,O,resigned,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
92,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
93,whip,O,whip,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
94,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
95,The,O,The,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
96,government,O,government,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
97,still,O,still,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
98,has,O,has,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
99,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
0,majority,O,majority,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
1,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
2,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
3,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
4,spokesman,O,spokesman,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
5,from,O,from,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
6,Major,B-PER,Major,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
7,'s,O,'s,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
8,office,O,office,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
9,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
10,Downing,B-LOC,Downing,B-LOC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
11,Street,I-LOC,Street,I-LOC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
12,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
13,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
14,Gorst,B-PER,Gorst,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
15,'s,O,'s,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
16,office,O,office,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
17,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
18,later,O,later,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
19,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
20,MP,O,MP,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
21,would,O,would,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
22,not,O,not,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
23,feel,O,feel,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
24,himself,O,himself,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
25,obliged,O,obliged,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
26,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
27,vote,O,vote,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
28,with,O,with,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
29,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
30,government,O,government,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
31,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
32,He,O,He,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
33,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
34,at,O,at,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
35,one,O,one,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
36,point,O,point,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
37,during,O,during,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
38,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
39,press,O,press,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
40,conference,O,conference,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
41,:,O,:,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
42,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
43,I,O,I,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
44,have,O,have,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
45,seen,O,seen,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
46,my,O,my,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
47,whip,O,whip,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
48,(,O,(,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
49,party,O,party,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
50,manager,O,manager,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
51,),O,),O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
52,for,O,for,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
53,next,O,next,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
54,week,O,week,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
55,which,O,which,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
56,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
57,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
58,course,O,course,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
59,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
60,does,O,does,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
61,n't,O,n't,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
62,mean,O,mean,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
63,very,O,very,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
64,much,O,much,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
65,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
66,me,O,me,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
67,now,O,now,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
68,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
69,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
70,Before,O,Before,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
71,Gorst,B-PER,Gorst,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
72,'s,O,'s,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
73,statement,O,statement,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
74,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
75,Major,B-PER,Major,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
76,had,O,had,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
77,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
78,one-seat,O,one-seat,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
79,majority,O,majority,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
80,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
81,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
82,651-seat,O,651-seat,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
83,House,B-ORG,House,B-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
84,of,I-ORG,of,I-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
85,Commons,I-ORG,Commons,I-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
86,lower,O,lower,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
87,house,O,house,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
88,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
89,parliament,O,parliament,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
90,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
91,In,O,In,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
92,his,O,his,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
93,formal,O,formal,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
94,statement,O,statement,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
95,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
96,Gorst,B-PER,Gorst,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
97,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
98,:,O,:,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
99,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
0,I,O,I,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
1,am,O,am,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
2,today,O,today,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
3,withdrawing,O,withdrawing,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
4,my,O,my,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
5,cooperation,O,cooperation,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
6,from,O,from,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
7,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
8,government,O,government,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
9,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
10,shall,O,shall,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
11,not,O,not,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
12,treat,O,treat,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
13,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
14,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
15,whip,O,whip,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
16,\',O,\',O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
17,as,O,as,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
18,either,O,either,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
19,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
20,summons,O,summons,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
21,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
22,attend,O,attend,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
23,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
24,House,B-ORG,House,B-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
25,of,I-ORG,of,I-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
26,Commons,I-ORG,Commons,I-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
27,or,O,or,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
28,as,O,as,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
29,placing,O,placing,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
30,me,O,me,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
31,under,O,under,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
32,any,O,any,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
33,obligation,O,obligation,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
34,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
35,vote,O,vote,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
36,as,O,as,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
37,advised,O,advised,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
38,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
39,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
40,Gorst,B-PER,Gorst,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
41,resigned,O,resigned,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
42,over,O,over,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
43,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
44,hospital,O,hospital,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
45,closure,O,closure,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
46,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
47,his,O,his,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
48,constituency,O,constituency,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
49,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
50,BALANCE,O,BALANCE,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
51,-,O,-,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
52,Hartford,B-LOC,Hartford,B-LOC,ECONOMY,DATA REPORT,Yes,,,,,,,,
53,",",O,",",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
54,Conn,B-LOC,Conn,B-LOC,ECONOMY,DATA REPORT,Yes,,,,,,,,
55,.,O,.,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
56,",",O,",",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
57,$,O,$,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
58,11,O,11,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
59,mln,O,mln,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
60,.,O,.,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
61,CITY,O,CITY,B-LOC,ECONOMY,DATA REPORT,No,^,BOUNDARY ERROR,,,,,,
62,OF,O,OF,I-LOC,ECONOMY,DATA REPORT,No,^,BOUNDARY ERROR,,,,,,
63,HARTFORD,B-LOC,HARTFORD,I-LOC,ECONOMY,DATA REPORT,No,^,BOUNDARY ERROR,,,CAPITALIZATION,,,
64,",",O,",",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
65,CONNECTICUT,B-LOC,CONNECTICUT,B-LOC,ECONOMY,DATA REPORT,Yes,,,,,,,,
66,RE,O,RE,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
67,:,O,:,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
68,$,O,$,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
69,"25,000,000",O,"25,000,000",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
70,GENERAL,O,GENERAL,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
71,OBLIGATION,O,OBLIGATION,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
72,BONDS,O,BONDS,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
73,MOODY,B-ORG,MOODY,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
74,'S,I-ORG,'S,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
75,:,O,:,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
76,Aaa,O,Aaa,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
77,/,O,/,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
78,A1,O,A1,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
79,S&P,B-ORG,S&P,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
80,:,O,:,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
81,AAA,O,AAA,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
82,/,O,/,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
83,AA-,O,AA-,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
84,Delivery,O,Delivery,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
85,Date,O,Date,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
86,:,O,:,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
87,12/16/1996,O,12/16/1996,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
88,FSA,B-ORG,FSA,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
89,INSURED,O,INSURED,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
90,Maturity,O,Maturity,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
91,Balance,O,Balance,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
92,Coupon,O,Coupon,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
93,List,O,List,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
94,12/15/2000,O,12/15/2000,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
95,"1,250M",O,"1,250M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
96,6.25,O,6.25,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
97,4.10,O,4.10,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
98,12/15/2001,O,12/15/2001,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
99,575M,O,575M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
0,4.60,O,4.60,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
1,4.20,O,4.20,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
2,12/15/2003,O,12/15/2003,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
3,265M,O,265M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
4,4.40,O,4.40,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
5,4.40,O,4.40,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
6,12/15/2004,O,12/15/2004,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
7,625M,O,625M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
8,4.50,O,4.50,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
9,4.50,O,4.50,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
10,12/15/2005,O,12/15/2005,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
11,55M,O,55M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
12,4.60,O,4.60,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
13,4.60,O,4.60,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
14,12/15/2006,O,12/15/2006,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
15,145M,O,145M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
16,4.70,O,4.70,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
17,4.70,O,4.70,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
18,12/15/2007,O,12/15/2007,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
19,850M,O,850M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
20,4.85,O,4.85,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
21,4.85,O,4.85,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
22,12/15/2008,O,12/15/2008,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
23,"1,200M",O,"1,200M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
24,4.95,O,4.95,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
25,4.95,O,4.95,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
26,12/15/2009,O,12/15/2009,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
27,"1,240M",O,"1,240M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
28,5.05,O,5.05,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
29,5.05,O,5.05,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
30,12/15/2010,O,12/15/2010,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
31,"1,250M",O,"1,250M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
32,5.15,O,5.15,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
33,5.15,O,5.15,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
34,12/15/2011,O,12/15/2011,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
35,"1,240M",O,"1,240M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
36,5.25,O,5.25,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
37,5.25,O,5.25,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
38,12/15/2012,O,12/15/2012,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
39,"1,200M",O,"1,200M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
40,5.25,O,5.25,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
41,5.30,O,5.30,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
42,12/15/2013,O,12/15/2013,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
43,"1,135M",O,"1,135M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
44,5.30,O,5.30,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
45,5.35,O,5.35,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
46,12/15/2014,O,12/15/2014,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
47,850M,O,850M,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
48,5.30,O,5.30,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
49,5.35,O,5.35,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
50,Total,O,Total,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
51,:,O,:,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
52,"11,880M",O,"11,880M",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
53,State,B-ORG,State,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
54,Street,I-ORG,Street,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
55,Bank,I-ORG,Bank,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
56,and,I-ORG,and,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
57,Trust,I-ORG,Trust,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
58,Company,I-ORG,Company,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
59,Prudential,B-ORG,Prudential,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
60,Securities,I-ORG,Securities,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
61,Incorporated,I-ORG,Incorporated,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
62,PaineWebber,B-ORG,PaineWebber,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
63,Incorporated,I-ORG,Incorporated,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
64,First,B-ORG,First,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
65,Union,I-ORG,Union,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
66,Capital,I-ORG,Capital,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
67,Markets,I-ORG,Markets,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
68,Corp.,I-ORG,Corp.,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
69,-,O,-,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
70,NJ,B-LOC,NJ,B-LOC,ECONOMY,DATA REPORT,Yes,,,,,,,,
71,--,O,--,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
72,U.S.,B-ORG,U.S.,B-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
73,Municipal,I-ORG,Municipal,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
74,Desk,I-ORG,Desk,I-ORG,ECONOMY,DATA REPORT,Yes,,,,,,,,
75,",",O,",",O,ECONOMY,DATA REPORT,Yes,,,,,,,,
76,212-859-1650,O,212-859-1650,O,ECONOMY,DATA REPORT,Yes,,,,,,,,
77,Polish,B-MISC,Polish,B-MISC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
78,ex-communist,O,ex-communist,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
79,president,O,president,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
80,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
81,visit,O,visit,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
82,Pope,O,Pope,B-PER,WORLD EVENTS,TEXT ARTICLE,No,^,SPURIOUS,,,,,,
83,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
84,WARSAW,B-LOC,WARSAW,B-LOC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
85,1996-12-06,O,1996-12-06,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
86,Poland,B-LOC,Poland,B-LOC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
87,'s,O,'s,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
88,ex-communist,O,ex-communist,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
89,President,O,President,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
90,Aleksander,B-PER,Aleksander,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
91,Kwasniewski,I-PER,Kwasniewski,I-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
92,is,O,is,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
93,likely,O,likely,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
94,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
95,visit,O,visit,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
